"","SE","tipo","categoria","numero","id","sector","x","y","shp","id_hub","depend"
"208","bio","sum","regulating",3,7,"10",490933.676792715,4700066.33900404,"10_sum_for_bio","10_sum_for_bio_7","nd"
"209","bio","sum","regulating",3,8,"10",493024.0771,4699820.4604,"10_sum_for_bio","10_sum_for_bio_8","nd"
"210","bio","sum","regulating",3,9,"10",495477.274380243,4701911.18721244,"10_sum_for_bio","10_sum_for_bio_9","nd"
"211","bio","sum","regulating",3,10,"10",497944.099984609,4701088.91201098,"10_sum_for_bio","10_sum_for_bio_10","nd"
"212","bio","sum","regulating",3,11,"10",500453.093548023,4701109.99599051,"10_sum_for_bio","10_sum_for_bio_11","nd"
"213","bio","sum","regulating",3,12,"10",502413.903643801,4701426.25568337,"10_sum_for_bio","10_sum_for_bio_12","nd"
"214","bio","sum","regulating",3,13,"10",504295.6874,4698879.3733,"10_sum_for_bio","10_sum_for_bio_13","nd"
"215","bio","sum","regulating",3,14,"10",505850.592306293,4697167.29181943,"10_sum_for_bio","10_sum_for_bio_14","nd"
"216","bio","sum","regulating",3,15,"10",503199.6300874,4696821.8183553,"10_sum_for_bio","10_sum_for_bio_15","nd"
"217","bio","sum","regulating",3,16,"10",492412.9886,4694048.6931,"10_sum_for_bio","10_sum_for_bio_16","nd"
"218","bio","sum","regulating",3,17,"10",495290.8818,4692064.8011,"10_sum_for_bio","10_sum_for_bio_17","nd"
"219","bio","sum","regulating",3,18,"10",494175.2853,4693919.124,"10_sum_for_bio","10_sum_for_bio_18","nd"
"220","bio","sum","regulating",3,19,"10",495477.274380243,4694700.46621506,"10_sum_for_bio","10_sum_for_bio_19","nd"
"221","bio","sum","regulating",3,20,"10",487214.133441897,4687672.92154917,"10_sum_for_bio","10_sum_for_bio_20","nd"
"222","bio","sum","regulating",3,21,"10",488310.629704036,4687023.42671483,"10_sum_for_bio","10_sum_for_bio_21","nd"
"223","bio","sum","regulating",3,22,"10",489495.53988473,4685742.22098919,"10_sum_for_bio","10_sum_for_bio_22","nd"
"224","bio","sum","regulating",3,23,"10",491619.806351062,4685280.60608235,"10_sum_for_bio","10_sum_for_bio_23","nd"
"225","bio","sum","regulating",3,24,"10",492565.550491397,4685147.85186986,"10_sum_for_bio","10_sum_for_bio_24","nd"
"226","bio","sum","regulating",3,25,"10",493869.8692,4684647.7363,"10_sum_for_bio","10_sum_for_bio_25","nd"
"227","bio","sum","regulating",3,26,"10",495007.1021,4684343.617,"10_sum_for_bio","10_sum_for_bio_26","nd"
"228","bio","sum","regulating",3,27,"10",495851.7823,4683353.8054,"10_sum_for_bio","10_sum_for_bio_27","nd"
"229","bio","sum","regulating",3,28,"10",497130.086312809,4683139.29948726,"10_sum_for_bio","10_sum_for_bio_28","nd"
"230","bio","sum","regulating",3,29,"10",499337.4873,4682738.0416,"10_sum_for_bio","10_sum_for_bio_29","nd"
"231","bio","sum","regulating",3,30,"10",500995.6393,4682366.8521,"10_sum_for_bio","10_sum_for_bio_30","nd"
"232","bio","sum","regulating",3,31,"10",502177.394498191,4681766.94292097,"10_sum_for_bio","10_sum_for_bio_31","nd"
"233","bio","sum","regulating",3,32,"10",503133.390520497,4680942.44638922,"10_sum_for_bio","10_sum_for_bio_32","nd"
"234","bio","sum","regulating",3,33,"10",504273.4369,4679592.7175,"10_sum_for_bio","10_sum_for_bio_33","nd"
"235","bio","sum","regulating",3,34,"10",505382.080158598,4678527.65897377,"10_sum_for_bio","10_sum_for_bio_34","nd"
"236","bio","sum","regulating",3,35,"10",507498.87608031,4677951.63178727,"10_sum_for_bio","10_sum_for_bio_35","nd"
"237","bio","sum","regulating",3,36,"10",508937.4492,4676827.8534,"10_sum_for_bio","10_sum_for_bio_36","nd"
"238","bio","sum","regulating",3,37,"10",510260.5259,4676087.3177,"10_sum_for_bio","10_sum_for_bio_37","nd"
"239","bio","sum","regulating",3,38,"10",508731.191008827,4673102.56468966,"10_sum_for_bio","10_sum_for_bio_38","nd"
"240","bio","sum","regulating",3,39,"10",508230.44649512,4673766.71004468,"10_sum_for_bio","10_sum_for_bio_39","nd"
"241","bio","sum","regulating",3,40,"10",508088.12963333,4674404.50042529,"10_sum_for_bio","10_sum_for_bio_40","nd"
"242","bio","sum","regulating",3,41,"10",509210.851543009,4674241.09958398,"10_sum_for_bio","10_sum_for_bio_41","nd"
"243","bio","sum","regulating",3,42,"10",509152.870599317,4675126.62672401,"10_sum_for_bio","10_sum_for_bio_42","nd"
"244","bio","sum","regulating",3,43,"10",508731.191008827,4674815.63802602,"10_sum_for_bio","10_sum_for_bio_43","nd"
"245","bio","sum","regulating",3,44,"10",506548.999128042,4674520.46231268,"10_sum_for_bio","10_sum_for_bio_44","nd"
"246","bio","sum","regulating",3,45,"10",511883.245947738,4678558.04439162,"10_sum_for_bio","10_sum_for_bio_45","nd"
"247","bio","sum","regulating",3,46,"10",510059.48171887,4678969.18199235,"10_sum_for_bio","10_sum_for_bio_46","nd"
"248","bio","sum","regulating",3,47,"10",510307.218478283,4680719.15229288,"10_sum_for_bio","10_sum_for_bio_47","nd"
"249","bio","sum","regulating",3,48,"10",509021.095727289,4681277.87775028,"10_sum_for_bio","10_sum_for_bio_48","nd"
"250","bio","sum","regulating",3,49,"10",507819.308894393,4682057.98499268,"10_sum_for_bio","10_sum_for_bio_49","nd"
"251","bio","sum","regulating",3,50,"10",502148.791155435,4693710.29977489,"10_sum_for_bio","10_sum_for_bio_50","nd"
"252","bio","sum","regulating",3,51,"10",502552.5281,4691420.6749,"10_sum_for_bio","10_sum_for_bio_51","nd"
"253","bio","sum","regulating",3,52,"10",501862.701222705,4689358.00728217,"10_sum_for_bio","10_sum_for_bio_52","nd"
"254","bio","sum","regulating",3,53,"10",501248.6986,4687787.5792,"10_sum_for_bio","10_sum_for_bio_53","nd"
"255","bio","sum","regulating",3,54,"10",500663.604713667,4686000.20095733,"10_sum_for_bio","10_sum_for_bio_54","nd"
"256","bio","sum","regulating",3,55,"10",501006.0504,4694677.7916,"10_sum_for_bio","10_sum_for_bio_55","nd"
"257","bio","sum","regulating",3,56,"10",500340.8969,4685117.8019,"10_sum_for_bio","10_sum_for_bio_56","nd"
"258","bio","sum","regulating",3,57,"10",500518.2876,4683853.1986,"10_sum_for_bio","10_sum_for_bio_57","nd"
"259","bio","sum","regulating",3,58,"10",501384.1813,4682854.8905,"10_sum_for_bio","10_sum_for_bio_58","nd"
"260","hum","sum","provisioning",2,1,"10",485773.8307,4688593.0078,"10_sum_for_cons_hum","10_sum_for_cons_hum_1","nd"
"261","hum","sum","provisioning",2,2,"10",485290.7891,4688482.3213,"10_sum_for_cons_hum","10_sum_for_cons_hum_2","nd"
"262","hum","sum","provisioning",2,3,"10",485292.6717,4688817.0018,"10_sum_for_cons_hum","10_sum_for_cons_hum_3","nd"
"263","hum","sum","provisioning",2,4,"10",477571.352459046,4696024.91428792,"10_sum_for_cons_hum","10_sum_for_cons_hum_4","nd"
"264","hum","sum","provisioning",2,5,"10",480643.626930358,4694830.14088241,"10_sum_for_cons_hum","10_sum_for_cons_hum_5","nd"
"265","hum","sum","provisioning",2,6,"10",488238.972151102,4695000.82279748,"10_sum_for_cons_hum","10_sum_for_cons_hum_6","nd"
"266","hum","sum","provisioning",2,7,"10",484455.523033653,4696935.21783497,"10_sum_for_cons_hum","10_sum_for_cons_hum_7","nd"
"267","hum","sum","provisioning",2,8,"10",485834.7016502,4697938.6519434,"10_sum_for_cons_hum","10_sum_for_cons_hum_8","nd"
"268","hum","sum","provisioning",2,9,"10",488352.760094484,4699353.21163184,"10_sum_for_cons_hum","10_sum_for_cons_hum_9","nd"
"269","hum","sum","provisioning",2,10,"10",491089.1774,4700254.1757,"10_sum_for_cons_hum","10_sum_for_cons_hum_10","nd"
"270","hum","sum","provisioning",2,11,"10",493527.7470746,4699710.8264043,"10_sum_for_cons_hum","10_sum_for_cons_hum_11","nd"
"271","hum","sum","provisioning",2,12,"10",494867.119853099,4701899.21686501,"10_sum_for_cons_hum","10_sum_for_cons_hum_12","nd"
"272","hum","sum","provisioning",2,13,"10",497982.064803179,4700035.93929213,"10_sum_for_cons_hum","10_sum_for_cons_hum_13","nd"
"273","hum","sum","provisioning",2,14,"10",499916.459840672,4700775.56092411,"10_sum_for_cons_hum","10_sum_for_cons_hum_14","nd"
"274","hum","sum","provisioning",2,15,"10",502335.8725,4697316.3857,"10_sum_for_cons_hum","10_sum_for_cons_hum_15","nd"
"275","hum","sum","provisioning",2,16,"10",503671.461972275,4699210.97670261,"10_sum_for_cons_hum","10_sum_for_cons_hum_16","nd"
"276","hum","sum","provisioning",2,17,"10",504610.0887,4698990.3711,"10_sum_for_cons_hum","10_sum_for_cons_hum_17","nd"
"277","hum","sum","provisioning",2,18,"10",503927.484844884,4696935.21783497,"10_sum_for_cons_hum","10_sum_for_cons_hum_18","nd"
"278","hum","sum","provisioning",2,19,"10",505008.470307013,4696707.64194821,"10_sum_for_cons_hum","10_sum_for_cons_hum_19","nd"
"279","hum","sum","provisioning",2,20,"10",505122.258250394,4695086.16375501,"10_sum_for_cons_hum","10_sum_for_cons_hum_20","nd"
"280","hum","sum","provisioning",2,21,"10",508308.320665088,4696437.39558268,"10_sum_for_cons_hum","10_sum_for_cons_hum_21","nd"
"281","hum","sum","provisioning",2,22,"10",511608.171023164,4697617.94549526,"10_sum_for_cons_hum","10_sum_for_cons_hum_22","nd"
"282","hum","sum","provisioning",2,23,"10",500558.586967216,4683753.69848598,"10_sum_for_cons_hum","10_sum_for_cons_hum_23","nd"
"283","hum","sum","provisioning",2,24,"10",500786.585214119,4683502.3965667,"10_sum_for_cons_hum","10_sum_for_cons_hum_24","nd"
"284","hum","sum","provisioning",2,25,"10",504273.437035457,4679592.71764008,"10_sum_for_cons_hum","10_sum_for_cons_hum_25","nd"
"285","estetic","sum","cultural",5,1,"10",474309.5922,4692450.2908,"10_sum_for_estetic","10_sum_for_estetic_1","nd"
"286","estetic","sum","cultural",5,2,"10",478407.695999049,4691751.81098904,"10_sum_for_estetic","10_sum_for_estetic_2","nd"
"287","estetic","sum","cultural",5,3,"10",480970.787964299,4690524.13759137,"10_sum_for_estetic","10_sum_for_estetic_3","nd"
"288","estetic","sum","cultural",5,4,"10",485773.8307,4688593.0078,"10_sum_for_estetic","10_sum_for_estetic_4","nd"
"289","estetic","sum","cultural",5,5,"10",485182.3772,4688252.8918,"10_sum_for_estetic","10_sum_for_estetic_5","nd"
"290","estetic","sum","cultural",5,6,"10",487199.2763,4687717.6856,"10_sum_for_estetic","10_sum_for_estetic_6","nd"
"291","estetic","sum","cultural",5,7,"10",488274.0612,4687040.1331,"10_sum_for_estetic","10_sum_for_estetic_7","nd"
"292","estetic","sum","cultural",5,8,"10",489495.53988473,4685742.22098919,"10_sum_for_estetic","10_sum_for_estetic_8","nd"
"293","estetic","sum","cultural",5,9,"10",491619.806351062,4685280.60608235,"10_sum_for_estetic","10_sum_for_estetic_9","nd"
"294","estetic","sum","cultural",5,10,"10",492565.5503,4685147.8522,"10_sum_for_estetic","10_sum_for_estetic_10","nd"
"295","estetic","sum","cultural",5,11,"10",493869.8692,4684647.7363,"10_sum_for_estetic","10_sum_for_estetic_11","nd"
"296","estetic","sum","cultural",5,12,"10",495007.102071822,4684343.61729104,"10_sum_for_estetic","10_sum_for_estetic_12","nd"
"297","estetic","sum","cultural",5,13,"10",495851.782167967,4683353.80584168,"10_sum_for_estetic","10_sum_for_estetic_13","nd"
"298","estetic","sum","cultural",5,14,"10",497130.086312809,4683139.29948726,"10_sum_for_estetic","10_sum_for_estetic_14","nd"
"299","estetic","sum","cultural",5,15,"10",499337.487059813,4682738.04207798,"10_sum_for_estetic","10_sum_for_estetic_15","nd"
"300","estetic","sum","cultural",5,16,"10",499337.4873,4682738.0416,"10_sum_for_estetic","10_sum_for_estetic_16","nd"
"301","estetic","sum","cultural",5,17,"10",500995.6393,4682366.8521,"10_sum_for_estetic","10_sum_for_estetic_17","nd"
"302","estetic","sum","cultural",5,18,"10",502177.3943,4681766.9428,"10_sum_for_estetic","10_sum_for_estetic_18","nd"
"303","estetic","sum","cultural",5,19,"10",503133.3907,4680942.4455,"10_sum_for_estetic","10_sum_for_estetic_19","nd"
"304","estetic","sum","cultural",5,20,"10",504273.4369,4679592.7175,"10_sum_for_estetic","10_sum_for_estetic_20","nd"
"305","estetic","sum","cultural",5,21,"10",505382.0803,4678527.6589,"10_sum_for_estetic","10_sum_for_estetic_21","nd"
"306","estetic","sum","cultural",5,22,"10",507498.87608031,4677951.63178727,"10_sum_for_estetic","10_sum_for_estetic_22","nd"
"307","estetic","sum","cultural",5,23,"10",508937.448866812,4676827.85394795,"10_sum_for_estetic","10_sum_for_estetic_23","nd"
"308","estetic","sum","cultural",5,24,"10",510263.216153709,4676087.03743926,"10_sum_for_estetic","10_sum_for_estetic_24","nd"
"309","estetic","sum","cultural",5,25,"10",501384.181427386,4682854.89072887,"10_sum_for_estetic","10_sum_for_estetic_25","nd"
"310","estetic","sum","cultural",5,26,"10",500518.287660305,4683853.198946,"10_sum_for_estetic","10_sum_for_estetic_26","nd"
"311","estetic","sum","cultural",5,27,"10",500340.8969,4685117.8019,"10_sum_for_estetic","10_sum_for_estetic_27","nd"
"312","estetic","sum","cultural",5,28,"10",500663.604713667,4686000.20095733,"10_sum_for_estetic","10_sum_for_estetic_28","nd"
"313","estetic","sum","cultural",5,29,"10",501248.6986,4687787.5792,"10_sum_for_estetic","10_sum_for_estetic_29","nd"
"314","estetic","sum","cultural",5,30,"10",501862.7014,4689358.007,"10_sum_for_estetic","10_sum_for_estetic_30","nd"
"315","estetic","sum","cultural",5,31,"10",502552.5281,4691420.6749,"10_sum_for_estetic","10_sum_for_estetic_31","nd"
"316","estetic","sum","cultural",5,32,"10",502148.744960954,4693712.08131668,"10_sum_for_estetic","10_sum_for_estetic_32","nd"
"317","estetic","sum","cultural",5,33,"10",501006.050508552,4694677.79203626,"10_sum_for_estetic","10_sum_for_estetic_33","nd"
"318","estetic","sum","cultural",5,34,"10",503199.6300874,4696821.8183553,"10_sum_for_estetic","10_sum_for_estetic_34","nd"
"319","estetic","sum","cultural",5,35,"10",508731.191008827,4673102.56468966,"10_sum_for_estetic","10_sum_for_estetic_35","nd"
"320","estetic","sum","cultural",5,36,"10",508230.44649512,4673766.71004468,"10_sum_for_estetic","10_sum_for_estetic_36","nd"
"321","estetic","sum","cultural",5,37,"10",508088.12963333,4674404.50042529,"10_sum_for_estetic","10_sum_for_estetic_37","nd"
"322","estetic","sum","cultural",5,38,"10",509210.851543009,4674241.09958398,"10_sum_for_estetic","10_sum_for_estetic_38","nd"
"323","estetic","sum","cultural",5,39,"10",508731.191008827,4674815.63802602,"10_sum_for_estetic","10_sum_for_estetic_39","nd"
"324","estetic","sum","cultural",5,40,"10",509152.870599317,4675126.62672401,"10_sum_for_estetic","10_sum_for_estetic_40","nd"
"325","estetic","sum","cultural",5,41,"10",506548.999128042,4674520.46231268,"10_sum_for_estetic","10_sum_for_estetic_41","nd"
"326","estetic","sum","cultural",5,42,"10",511883.245947738,4678558.04439162,"10_sum_for_estetic","10_sum_for_estetic_42","nd"
"327","estetic","sum","cultural",5,43,"10",510059.48171887,4678969.18199235,"10_sum_for_estetic","10_sum_for_estetic_43","nd"
"328","estetic","sum","cultural",5,44,"10",510307.218478283,4680719.15229288,"10_sum_for_estetic","10_sum_for_estetic_44","nd"
"329","estetic","sum","cultural",5,45,"10",509021.095727289,4681277.87775028,"10_sum_for_estetic","10_sum_for_estetic_45","nd"
"330","estetic","sum","cultural",5,46,"10",507819.308894393,4682057.98499268,"10_sum_for_estetic","10_sum_for_estetic_46","nd"
"331","estetic","sum","cultural",5,47,"10",482620.657036627,4685977.57183928,"10_sum_for_estetic","10_sum_for_estetic_47","nd"
"332","estetic","sum","cultural",5,48,"10",476398.6307,4683920.0618,"10_sum_for_estetic","10_sum_for_estetic_48","nd"
"333","hid","sum","regulating",4,1,"10",492354.6228,4694117.8566,"10_sum_for_reg_hid","10_sum_for_reg_hid_1","nd"
"334","hid","sum","regulating",4,2,"10",494119.7236,4693843.6695,"10_sum_for_reg_hid","10_sum_for_reg_hid_2","nd"
"335","hid","sum","regulating",4,3,"10",496768.4679,4691888.7928,"10_sum_for_reg_hid","10_sum_for_reg_hid_3","nd"
"336","hid","sum","regulating",4,4,"10",494801.7659,4694022.5978,"10_sum_for_reg_hid","10_sum_for_reg_hid_4","nd"
"337","hid","sum","regulating",4,5,"10",474300.0921,4692442.6909,"10_sum_for_reg_hid","10_sum_for_reg_hid_5","nd"
"338","hid","sum","regulating",4,6,"10",478396.2931,4691744.9588,"10_sum_for_reg_hid","10_sum_for_reg_hid_6","nd"
"339","hid","sum","regulating",4,7,"10",480987.274196601,4690506.16484362,"10_sum_for_reg_hid","10_sum_for_reg_hid_7","nd"
"340","hid","sum","regulating",4,8,"10",487210.6361,4687687.0855,"10_sum_for_reg_hid","10_sum_for_reg_hid_8","nd"
"341","hid","sum","regulating",4,9,"10",488299.312502181,4687029.08560671,"10_sum_for_reg_hid","10_sum_for_reg_hid_9","nd"
"342","hid","sum","regulating",4,10,"10",489495.5401,4685742.2209,"10_sum_for_reg_hid","10_sum_for_reg_hid_10","nd"
"343","hid","sum","regulating",4,11,"10",491619.806351062,4685280.60608235,"10_sum_for_reg_hid","10_sum_for_reg_hid_11","nd"
"344","hid","sum","regulating",4,12,"10",492565.550491397,4685147.85186986,"10_sum_for_reg_hid","10_sum_for_reg_hid_12","nd"
"345","hid","sum","regulating",4,13,"10",493869.869214539,4684647.73650646,"10_sum_for_reg_hid","10_sum_for_reg_hid_13","nd"
"346","hid","sum","regulating",4,14,"10",495007.102071822,4684343.61729104,"10_sum_for_reg_hid","10_sum_for_reg_hid_14","nd"
"347","hid","sum","regulating",4,15,"10",495851.7823,4683353.8054,"10_sum_for_reg_hid","10_sum_for_reg_hid_15","nd"
"348","hid","sum","regulating",4,16,"10",497130.0862,4683139.2994,"10_sum_for_reg_hid","10_sum_for_reg_hid_16","nd"
"349","hid","sum","regulating",4,17,"10",499337.487059813,4682738.04207798,"10_sum_for_reg_hid","10_sum_for_reg_hid_17","nd"
"350","hid","sum","regulating",4,18,"10",500995.6393,4682366.8521,"10_sum_for_reg_hid","10_sum_for_reg_hid_18","nd"
"351","hid","sum","regulating",4,19,"10",502177.3943,4681766.9428,"10_sum_for_reg_hid","10_sum_for_reg_hid_19","nd"
"352","hid","sum","regulating",4,20,"10",503133.3907,4680942.4455,"10_sum_for_reg_hid","10_sum_for_reg_hid_20","nd"
"353","hid","sum","regulating",4,21,"10",504273.4369,4679592.7175,"10_sum_for_reg_hid","10_sum_for_reg_hid_21","nd"
"354","hid","sum","regulating",4,22,"10",505382.0803,4678527.6589,"10_sum_for_reg_hid","10_sum_for_reg_hid_22","nd"
"355","hid","sum","regulating",4,23,"10",507498.87608031,4677951.63178727,"10_sum_for_reg_hid","10_sum_for_reg_hid_23","nd"
"356","hid","sum","regulating",4,24,"10",508937.4492,4676827.8534,"10_sum_for_reg_hid","10_sum_for_reg_hid_24","nd"
"357","hid","sum","regulating",4,25,"10",510260.5259,4676087.3177,"10_sum_for_reg_hid","10_sum_for_reg_hid_25","nd"
"358","hid","sum","regulating",4,26,"10",501384.181427386,4682854.89072887,"10_sum_for_reg_hid","10_sum_for_reg_hid_26","nd"
"359","hid","sum","regulating",4,27,"10",500518.287586715,4683853.19899785,"10_sum_for_reg_hid","10_sum_for_reg_hid_27","nd"
"360","hid","sum","regulating",4,28,"10",500340.896695697,4685117.80234796,"10_sum_for_reg_hid","10_sum_for_reg_hid_28","nd"
"361","hid","sum","regulating",4,29,"10",500663.6041,4686000.2009,"10_sum_for_reg_hid","10_sum_for_reg_hid_29","nd"
"362","hid","sum","regulating",4,30,"10",501248.6986,4687787.5792,"10_sum_for_reg_hid","10_sum_for_reg_hid_30","nd"
"363","hid","sum","regulating",4,31,"10",501862.701222705,4689358.00728217,"10_sum_for_reg_hid","10_sum_for_reg_hid_31","nd"
"364","hid","sum","regulating",4,32,"10",502552.527819171,4691420.67514501,"10_sum_for_reg_hid","10_sum_for_reg_hid_32","nd"
"365","hid","sum","regulating",4,33,"10",502148.791155435,4693710.29977489,"10_sum_for_reg_hid","10_sum_for_reg_hid_33","nd"
"366","hid","sum","regulating",4,34,"10",501006.050508552,4694677.79203626,"10_sum_for_reg_hid","10_sum_for_reg_hid_34","nd"
"367","hid","sum","regulating",4,35,"10",503199.6300874,4696821.8183553,"10_sum_for_reg_hid","10_sum_for_reg_hid_35","nd"
"368","hid","sum","regulating",4,36,"10",504306.0875,4698884.8732,"10_sum_for_reg_hid","10_sum_for_reg_hid_36","nd"
"369","hid","sum","regulating",4,37,"10",505850.592306293,4697167.29181943,"10_sum_for_reg_hid","10_sum_for_reg_hid_37","nd"
"370","hid","sum","regulating",4,38,"10",502413.903643801,4701426.25568337,"10_sum_for_reg_hid","10_sum_for_reg_hid_38","nd"
"371","hid","sum","regulating",4,39,"10",500453.093548023,4701109.99599051,"10_sum_for_reg_hid","10_sum_for_reg_hid_39","nd"
"372","hid","sum","regulating",4,40,"10",497944.099984609,4701088.91201098,"10_sum_for_reg_hid","10_sum_for_reg_hid_40","nd"
"373","hid","sum","regulating",4,41,"10",495477.274380243,4701911.18721244,"10_sum_for_reg_hid","10_sum_for_reg_hid_41","nd"
"374","hid","sum","regulating",4,42,"10",493024.0771,4699820.4604,"10_sum_for_reg_hid","10_sum_for_reg_hid_42","nd"
"375","hid","sum","regulating",4,43,"10",490933.676792715,4700066.33900404,"10_sum_for_reg_hid","10_sum_for_reg_hid_43","nd"
"376","hid","sum","regulating",4,44,"10",489848.7759,4700310.9852,"10_sum_for_reg_hid","10_sum_for_reg_hid_44","nd"
